id,date_sold,city,neighborhood,zipcode,lat,long,sqft_living,sqft_lot,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,garage,parking,hoa_monthly,price,price_per_sqft
4715,2015-04-19,Pune,Hilltop,305878,18.519695,73.9318,4308,12643,4,1.0,1,0,0,1,7,3776,532,2009,0,0,4,0,14640000,3398.33
4716,2019-11-22,Bengaluru,Old Town,941038,13.078685,77.630501,5564,15297,7,1.0,4,0,0,2,8,4180,1384,1947,0,1,6,0,22000000,3953.99
4717,2022-10-01,Mumbai,Industrial Area,456710,19.077952,72.941889,3747,22449,1,1.2,1,0,0,4,6,2515,1232,1924,0,1,5,0,14259000,3805.44
4718,2022-03-18,Kolkata,Riverside,591726,22.575678,88.436072,423,1443,2,2.5,2,0,2,4,13,311,112,1960,0,0,0,0,8674000,20505.91
4719,2024-06-24,Delhi,Lake View,935554,28.707408,77.030967,1709,8590,2,2.6,2,0,0,3,7,1339,370,1975,0,1,3,91,10208000,5973.08
4720,2016-09-03,Chennai,Central Park,927866,13.071493,80.259318,1441,7241,2,2.6,2,0,0,3,7,1372,69,1933,0,0,1,61,9403000,6525.33
4721,2021-03-28,Chennai,Hilltop,677598,13.064488,80.341261,5203,29302,2,1.7,3,0,0,1,6,5155,48,1984,0,1,6,136,17199000,3305.59
4722,2023-07-19,Hyderabad,Hilltop,963901,17.398436,78.450425,2291,3263,4,4.6,4,0,0,2,6,2224,67,1970,0,2,4,0,11894000,5191.62
4723,2019-04-09,Hyderabad,Riverside,547471,17.487601,78.534713,3498,8242,3,1.0,1,0,0,4,12,2799,699,1929,0,1,4,208,13964000,3992.0
4724,2015-04-02,Pune,Old Town,963726,18.619278,73.931619,4653,22515,7,1.0,2,0,0,2,12,3670,983,1979,0,2,6,0,18038000,3876.64
4725,2019-10-14,Delhi,Riverside,468403,28.692593,77.231376,1594,6078,2,2.3,4,0,2,4,11,1130,464,1958,0,0,2,103,10764000,6752.82
4726,2015-07-15,Mumbai,Sunset Park,934838,19.127751,72.855008,1635,6210,4,1.3,3,0,0,4,6,1230,405,1956,0,2,4,10,9955000,6088.69
4727,2021-09-11,Delhi,Lake View,677816,28.579087,77.179832,4855,8890,4,1.7,4,0,0,4,8,4695,160,1962,0,1,6,0,17134000,3529.15
4728,2018-12-12,Mumbai,Hilltop,973660,19.049872,72.826541,3386,8146,6,2.0,2,0,1,4,5,3198,188,1946,1960,2,5,0,15465000,4567.34
4729,2016-07-25,Pune,Riverside,858779,18.527671,73.773565,1120,4039,2,1.7,2,0,1,1,9,738,382,1938,0,1,2,43,8991000,8027.68
4730,2023-11-28,Hyderabad,Old Town,249884,17.369826,78.333412,2193,5232,3,1.0,1,0,0,3,6,1627,566,1985,0,0,2,253,11062000,5044.23
4731,2023-06-15,Hyderabad,Central Park,727633,17.436575,78.499904,423,868,3,2.8,2,0,0,2,8,352,71,2017,0,1,1,6,5910000,13971.63
4732,2020-12-11,Delhi,Sector 5,265345,28.653375,77.059357,2010,2892,1,2.8,1,0,1,3,8,1296,714,1915,0,1,3,0,10379000,5163.68
4733,2019-05-20,Pune,Lake View,575227,18.610654,73.736946,4699,8358,1,3.6,2,0,0,3,13,3481,1218,1968,0,1,6,0,17153000,3650.35
4734,2019-03-15,Bengaluru,Hilltop,857853,12.974051,77.660395,1169,5663,1,1.0,3,0,0,4,9,975,194,1972,0,2,3,28,8945000,7651.84
4735,2018-01-15,Hyderabad,Sector 5,681442,17.39272,78.453212,4168,19147,1,2.8,1,0,0,3,7,3254,914,1991,0,2,6,135,15031000,3606.29
4736,2022-07-02,Bengaluru,Garden Villas,218043,13.006602,77.647032,5431,6676,1,1.1,2,0,1,3,7,5136,295,2022,0,3,6,0,19964000,3675.93
4737,2020-03-30,Delhi,Industrial Area,164111,28.617959,77.14166,681,1373,5,1.9,2,0,0,3,4,570,111,2005,0,0,1,0,5795000,8509.54
4738,2018-10-19,Hyderabad,Central Park,255052,17.418955,78.410424,1771,6734,4,1.3,2,0,0,5,11,1538,233,1994,0,1,3,6,11278000,6368.15
4739,2018-11-22,Kolkata,Industrial Area,875420,22.530481,88.391234,4005,10466,1,1.0,1,1,0,5,5,3248,757,1919,0,0,4,0,20018000,4998.25
4740,2023-03-25,Delhi,Old Town,873462,28.687641,77.268237,5281,27019,4,2.6,1,0,2,4,3,3821,1460,1917,0,2,6,0,19323000,3658.97
4741,2025-04-09,Chennai,Riverside,138329,13.055551,80.308151,2041,10052,1,3.7,3,0,0,4,6,1709,332,1980,0,1,3,72,9825000,4813.82
4742,2020-01-10,Bengaluru,Old Town,747200,13.004899,77.604089,4900,26744,3,4.0,1,0,0,4,6,4896,4,1929,0,0,5,0,19278000,3934.29
4743,2017-09-21,Delhi,Garden Villas,385012,28.546058,77.057718,5584,21301,2,3.0,1,0,2,4,7,3799,1785,1935,0,1,6,0,20172000,3612.46
4744,2025-06-18,Pune,Riverside,169235,18.641858,73.75111,4758,13134,3,1.0,4,0,2,5,11,4232,526,1977,0,1,6,155,18700000,3930.22
4745,2022-08-02,Chennai,Riverside,922284,13.162206,80.337709,5463,22018,4,1.9,2,0,1,5,12,4834,629,2012,0,2,6,0,21232000,3886.51
4746,2016-03-12,Pune,Green Acres,927712,18.584832,73.783321,577,834,2,1.9,3,0,0,3,6,526,51,1924,0,2,3,55,5531000,9585.79
4747,2021-01-04,Bengaluru,Industrial Area,882792,12.988391,77.669309,3231,3386,3,2.5,3,0,0,5,11,2504,727,2024,0,2,5,15,16211000,5017.33
4748,2023-06-20,Kolkata,Sector 5,337136,22.679858,88.433143,5303,5756,1,2.7,4,0,3,3,11,3205,2098,1944,0,2,6,149,20508000,3867.24
4749,2020-02-07,Kolkata,Lake View,707691,22.502402,88.395786,5714,17358,1,1.5,1,0,0,2,7,5495,219,1939,0,1,6,0,17364000,3038.85
4750,2015-08-06,Chennai,Hilltop,911882,13.121443,80.258341,3215,6881,2,3.3,1,0,1,3,7,2261,954,1903,0,0,3,61,11990000,3729.39
4751,2022-08-07,Delhi,Lake View,448366,28.596861,77.164012,5463,9761,1,4.4,1,0,0,3,3,4154,1309,1965,0,2,6,0,18978000,3473.92
4752,2023-03-25,Bengaluru,Central Park,985513,12.907511,77.507509,2925,11924,4,2.4,2,0,0,3,3,2727,198,1993,0,1,4,0,11645000,3981.2
4753,2018-09-07,Kolkata,Lake View,639740,22.546978,88.30023,5395,32238,2,1.4,1,0,1,2,5,5119,276,2005,0,1,6,149,17366000,3218.91
4754,2017-10-23,Hyderabad,Central Park,197179,17.38064,78.396634,4872,9202,3,3.1,2,0,0,3,7,4264,608,1925,1967,3,6,76,17297000,3550.29
4755,2017-03-07,Chennai,Riverside,960194,13.090053,80.30404,814,3038,5,3.1,2,0,1,3,7,632,182,1974,0,1,2,0,7040000,8648.65
4756,2017-04-23,Mumbai,Lake View,346563,19.167264,72.919,627,1002,1,2.7,1,0,0,5,2,538,89,1969,0,1,2,122,7298000,11639.55
4757,2019-05-03,Delhi,Garden Villas,411015,28.563801,77.079051,4464,25316,4,2.0,1,0,0,3,5,3449,1015,1937,1958,0,4,0,16204000,3629.93
4758,2024-08-18,Mumbai,Lake View,468711,19.127767,72.966615,415,1020,6,3.4,2,0,3,4,6,283,132,1982,0,2,2,68,9564000,23045.78
4759,2019-05-13,Delhi,Garden Villas,495894,28.555114,77.106628,4612,24867,6,1.0,1,1,0,4,9,3391,1221,1982,0,1,6,0,22249000,4824.15
4760,2024-04-24,Hyderabad,Garden Villas,233766,17.392349,78.445949,752,1816,2,1.9,2,0,3,3,7,633,119,2018,2023,1,2,0,9487000,12615.69
4761,2022-04-23,Bengaluru,Hilltop,497026,12.930902,77.583455,4333,21796,2,3.9,2,0,4,2,8,2748,1585,1974,1976,2,6,0,19280000,4449.57
4762,2024-07-08,Chennai,Old Town,238390,13.098872,80.212844,4854,9936,2,2.0,1,0,0,3,7,2954,1900,1954,0,0,5,31,17811000,3669.34
4763,2023-08-02,Pune,Sector 5,823988,18.497835,73.87855,3828,9432,2,2.0,1,0,1,4,6,2304,1524,2005,0,1,5,179,14528000,3795.19
4764,2024-06-10,Pune,Hilltop,307228,18.441265,73.924864,3794,7445,2,2.2,1,0,0,2,11,2447,1347,1956,0,0,4,0,14418000,3800.21
4765,2016-07-01,Bengaluru,Green Acres,602403,12.972441,77.550275,5042,11704,1,1.1,2,0,1,2,10,3302,1740,1961,0,1,6,186,18139000,3597.58
4766,2019-07-09,Mumbai,Lake View,921805,19.030876,72.869001,5508,28500,2,1.0,1,0,2,4,5,4794,714,1969,0,0,6,160,19294000,3502.9
4767,2018-10-29,Pune,Riverside,900075,18.49614,73.759592,4769,20007,3,1.5,1,0,1,3,9,3633,1136,1992,1994,0,5,0,18645000,3909.62
4768,2017-04-14,Chennai,Sector 5,370221,13.133745,80.297889,3389,10267,3,1.8,1,0,0,4,6,2094,1295,1913,0,1,4,0,13690000,4039.54
4769,2019-08-17,Bengaluru,Riverside,531218,13.079993,77.690647,1787,10468,4,3.2,1,0,0,4,3,1207,580,1973,0,2,4,136,11139000,6233.35
4770,2025-01-19,Bengaluru,Lake View,406209,12.966102,77.553053,778,2586,2,2.3,3,0,2,3,9,626,152,2000,0,2,3,20,8475000,10893.32
4771,2015-03-17,Hyderabad,Lake View,860187,17.398255,78.458213,3032,17734,3,3.5,1,0,0,4,5,2573,459,1989,0,1,4,0,13904000,4585.75
4772,2024-07-22,Hyderabad,Old Town,910555,17.41989,78.581149,3127,6201,4,2.5,4,0,3,3,6,3109,18,1940,0,0,3,11,14144000,4523.19
4773,2025-03-03,Bengaluru,Central Park,178432,12.978029,77.503735,5530,30543,3,2.9,3,0,0,1,9,4466,1064,2013,0,0,6,0,20241000,3660.22
4774,2017-06-05,Mumbai,Hilltop,165746,19.093606,72.894486,3728,3986,4,2.6,1,0,0,4,7,2414,1314,1994,0,3,6,0,17394000,4665.77
4775,2015-04-01,Bengaluru,Industrial Area,160082,12.977648,77.63579,5823,21700,4,3.6,2,0,1,3,8,5002,821,1944,0,3,6,0,20994000,3605.36
4776,2022-01-03,Kolkata,Sunset Park,326205,22.684978,88.438192,742,2312,4,2.1,1,0,3,3,3,625,117,1949,0,2,3,0,8742000,11781.67
4777,2016-06-27,Delhi,Lake View,511416,28.591802,77.255316,5986,21702,4,2.1,1,0,0,5,6,4413,1573,1958,0,1,6,0,19595000,3273.47
4778,2025-04-26,Kolkata,Central Park,710542,22.50936,88.40482,4891,18425,1,1.0,2,0,0,4,6,4223,668,1951,0,1,6,0,16736000,3421.8
4779,2023-10-22,Mumbai,Garden Villas,408336,19.154028,72.964988,5649,16637,2,2.9,1,0,0,1,6,5490,159,1935,0,2,6,33,20395000,3610.37
4780,2019-08-29,Mumbai,Industrial Area,906644,19.082472,72.817151,5469,32765,8,1.5,3,0,0,4,6,3325,2144,1973,0,2,6,0,19335000,3535.38
4781,2022-10-21,Hyderabad,Hilltop,221087,17.480974,78.535182,691,4065,5,2.7,3,0,2,4,6,472,219,1925,0,1,2,34,7557000,10936.32
4782,2020-01-18,Bengaluru,Central Park,566286,13.020649,77.634773,482,2800,4,2.2,3,0,0,3,11,312,170,1909,0,1,1,0,6100000,12655.6
4783,2022-11-11,Chennai,Hilltop,524759,13.169162,80.320012,614,3620,4,1.0,1,0,0,3,10,542,72,1983,0,1,2,718,8823000,14369.71
4784,2022-01-31,Hyderabad,Industrial Area,534529,17.497914,78.375711,4538,22531,2,2.1,2,0,0,3,10,3923,615,1984,1996,0,5,0,17725000,3905.91
4785,2016-04-23,Pune,Lake View,548459,18.453167,73.914285,2035,12094,7,1.6,2,0,1,3,1,1297,738,1958,0,2,4,15,9815000,4823.1
4786,2016-06-26,Pune,Green Acres,998404,18.605221,73.914537,1784,9744,2,1.0,1,0,0,3,6,1167,617,1963,0,1,3,152,8270000,4635.65
4787,2022-01-04,Pune,Old Town,728072,18.522433,73.701173,5677,17483,5,2.3,4,1,0,3,5,5341,336,2014,0,3,6,76,23828000,4197.29
4788,2015-05-19,Kolkata,Garden Villas,759970,22.565309,88.346652,5447,26820,3,3.7,2,0,2,5,6,4559,888,1981,0,1,6,0,20183000,3705.34
4789,2021-06-18,Mumbai,Riverside,722182,19.082876,72.854568,2010,11176,2,1.0,2,0,1,1,5,1616,394,1911,1939,1,3,159,10334000,5141.29
4790,2020-12-05,Delhi,Old Town,609798,28.738914,77.182029,4167,19014,3,1.0,2,0,0,5,4,3377,790,1976,0,2,6,0,16068000,3856.01
4791,2021-07-04,Mumbai,Garden Villas,268764,19.01133,72.95652,2704,8420,1,4.0,1,0,0,4,7,1801,903,1903,0,2,5,0,12906000,4772.93
4792,2019-10-07,Kolkata,Central Park,712249,22.686762,88.30229,615,817,6,1.0,1,0,0,4,9,467,148,1990,0,2,3,53,6988000,11362.6
4793,2025-03-29,Pune,Central Park,980821,18.635869,73.757916,5091,25702,3,3.8,2,0,0,3,7,4241,850,2006,0,1,6,458,18631000,3659.6
4794,2018-03-25,Delhi,Industrial Area,132602,28.536072,77.148323,1486,8565,6,3.3,3,1,0,2,6,1183,303,1908,0,1,2,0,14598000,9823.69
4795,2016-02-16,Delhi,Riverside,521237,28.598439,77.297468,5847,16444,2,2.1,1,0,0,3,5,4510,1337,1927,0,1,6,0,19498000,3334.7
4796,2015-07-06,Hyderabad,Sunset Park,249228,17.50835,78.320282,4899,8620,7,1.4,1,0,2,4,10,3498,1401,1951,0,2,6,0,18830000,3843.64
4797,2020-05-25,Bengaluru,Industrial Area,834480,13.091243,77.664249,5909,15556,2,3.1,4,0,0,3,8,4417,1492,1974,0,1,6,0,20197000,3418.01
4798,2016-08-07,Chennai,Old Town,802138,13.046987,80.255923,5656,22133,6,2.2,2,0,2,2,5,4925,731,1941,0,1,6,0,19535000,3453.85
4799,2020-10-31,Delhi,Hilltop,391855,28.513866,77.230141,5276,13637,2,3.8,1,0,1,1,6,5218,58,2023,0,1,6,0,19117000,3623.39
4800,2015-12-24,Bengaluru,Green Acres,480859,13.032248,77.584835,1740,7052,2,2.5,1,0,4,2,9,1668,72,1973,0,1,3,65,11642000,6690.8
4801,2019-11-28,Chennai,Central Park,789893,13.014643,80.24089,1462,8530,2,3.8,1,0,3,3,9,1344,118,2012,2016,3,4,46,12253000,8380.98
4802,2022-09-22,Pune,Old Town,763016,18.451392,73.807293,2584,11250,3,2.8,2,0,3,5,8,2288,296,1926,1968,1,4,0,11610000,4493.03
4803,2024-06-19,Bengaluru,Old Town,697516,12.986165,77.586886,3216,9048,4,3.3,2,0,0,4,4,2500,716,1927,0,1,4,0,13817000,4296.33
4804,2020-02-28,Mumbai,Old Town,770328,19.112068,72.946288,3418,19410,2,2.4,2,0,0,2,8,2590,828,1909,0,2,5,0,15684000,4588.65
4805,2017-10-26,Mumbai,Riverside,718578,19.093589,72.93919,2529,9681,2,1.9,2,0,3,4,8,2184,345,1927,0,1,4,0,13874000,5485.96
4806,2016-01-14,Hyderabad,Industrial Area,261095,17.516181,78.321209,5317,8730,2,1.6,1,0,0,4,8,3583,1734,2003,0,1,6,0,18073000,3399.1
4807,2016-04-14,Chennai,Hilltop,546680,13.077303,80.321373,984,3439,3,1.1,4,0,0,3,10,957,27,1902,0,2,3,0,7109000,7224.59
4808,2025-03-18,Bengaluru,Green Acres,840032,13.003252,77.534662,3981,16992,2,1.9,3,0,3,3,5,2576,1405,1914,0,2,6,0,16475000,4138.41
4809,2016-01-16,Kolkata,Garden Villas,902155,22.600183,88.301771,1749,9080,1,1.0,3,0,0,3,3,1130,619,1946,1999,2,4,0,7715000,4411.09
4810,2023-04-30,Bengaluru,Sector 5,792774,12.94054,77.538705,5136,29185,4,1.6,1,0,0,4,6,3457,1679,1996,0,1,6,110,19688000,3833.33
4811,2024-06-02,Kolkata,Industrial Area,977483,22.574786,88.314288,3089,7991,5,2.2,4,1,0,5,5,1940,1149,1980,0,1,4,148,17586000,5693.1
4812,2015-03-22,Hyderabad,Riverside,612649,17.534446,78.392618,3520,6257,3,2.5,1,0,2,2,9,2187,1333,2016,0,2,6,0,15748000,4473.86
4813,2025-05-05,Delhi,Sunset Park,868109,28.617913,77.276057,2215,3033,1,3.4,1,0,2,2,4,1464,751,1926,0,3,5,93,11043000,4985.55
4814,2024-07-22,Hyderabad,Old Town,871283,17.373199,78.458549,5503,25819,4,2.3,1,0,4,2,6,4023,1480,1999,0,2,6,0,21466000,3900.78
4815,2019-08-11,Hyderabad,Sunset Park,589084,17.469645,78.331272,2305,11469,3,2.5,1,0,0,3,10,1907,398,1986,0,1,3,122,11153000,4838.61
4816,2019-06-06,Delhi,Garden Villas,455741,28.616837,77.229187,5027,15317,3,1.8,2,0,0,5,10,4102,925,1954,0,3,6,0,19803000,3939.33
4817,2018-06-08,Delhi,Sunset Park,963165,28.644325,77.175585,2568,7652,1,2.0,1,0,0,5,6,1617,951,2004,0,1,4,107,12492000,4864.49
4818,2017-08-09,Bengaluru,Central Park,515514,13.089103,77.508819,1739,10036,2,2.1,1,0,0,3,8,1529,210,1927,0,3,5,0,10149000,5836.11
4819,2023-03-26,Chennai,Hilltop,178324,13.111183,80.280435,5229,29196,3,4.1,3,0,0,3,5,3750,1479,1926,0,1,6,0,17525000,3351.5
4820,2023-08-12,Kolkata,Hilltop,395961,22.659359,88.404724,3480,7539,3,2.4,2,1,1,3,4,2663,817,1982,0,1,4,0,17692000,5083.91
4821,2022-07-23,Bengaluru,Riverside,674984,13.004712,77.539561,4626,22686,5,1.0,1,0,2,1,9,3455,1171,1973,0,1,6,0,17629000,3810.85
4822,2023-12-21,Delhi,Central Park,522919,28.627421,77.295587,4464,18363,6,2.2,1,0,2,3,1,3563,901,1977,0,0,4,0,15803000,3540.1
4823,2020-08-07,Mumbai,Sector 5,528459,19.158246,72.935411,1599,2832,5,1.2,1,0,2,2,10,980,619,2005,0,2,4,41,12396000,7752.35
4824,2021-08-12,Delhi,Hilltop,165842,28.588806,77.040066,3516,9788,1,1.3,3,0,0,1,6,2382,1134,2006,0,1,5,0,11602000,3299.77
4825,2017-08-02,Chennai,Lake View,500643,13.098595,80.263842,1595,3010,2,2.1,2,0,0,4,5,1055,540,1917,0,1,3,0,7511000,4709.09
4826,2017-11-09,Hyderabad,Hilltop,308785,17.489024,78.437374,403,998,1,2.4,1,0,0,2,7,371,32,1900,0,2,2,518,4371000,10846.15
4827,2024-01-24,Delhi,Riverside,217097,28.732394,77.165805,3260,13289,3,2.4,1,0,0,4,12,2680,580,1965,0,2,5,49,13742000,4215.34
4828,2024-10-19,Pune,Garden Villas,202765,18.55354,73.71736,5872,16890,5,1.3,1,0,0,5,9,5310,562,1917,0,0,6,0,19915000,3391.52
4829,2017-02-19,Chennai,Lake View,556791,13.113485,80.223246,2746,8156,1,1.0,3,0,0,2,9,2423,323,2001,0,1,4,174,12257000,4463.58
4830,2024-11-19,Mumbai,Lake View,720033,19.043006,72.951661,792,2929,2,1.9,3,0,2,3,6,560,232,1948,0,1,2,0,8992000,11353.54
4831,2016-12-20,Kolkata,Lake View,924915,22.557214,88.342619,5025,7217,3,1.9,1,0,1,3,7,4041,984,1987,0,1,6,158,18668000,3715.02
4832,2022-02-13,Delhi,Sector 5,643460,28.577128,77.294085,3961,18593,3,1.9,1,0,0,2,10,2606,1355,1984,0,1,5,0,14307000,3611.97
4833,2022-12-29,Chennai,Lake View,735044,13.144791,80.226081,4727,14221,1,2.2,1,0,0,5,4,4313,414,1977,0,2,6,0,16708000,3534.59
4834,2022-09-10,Kolkata,Old Town,602149,22.642624,88.313116,2757,9379,2,1.6,3,1,0,4,4,1880,877,1996,0,2,5,0,16279000,5904.61
4835,2022-12-08,Hyderabad,Industrial Area,742414,17.399867,78.301168,1172,6881,6,2.9,3,0,0,3,8,1165,7,1943,0,2,3,169,9071000,7739.76
4836,2015-10-28,Hyderabad,Green Acres,478227,17.356168,78.509711,4052,11029,2,2.7,1,0,1,4,6,4008,44,1954,0,2,6,0,16853000,4159.18
4837,2019-01-14,Mumbai,Lake View,113697,19.017249,72.927141,3289,13949,2,2.8,4,0,0,3,13,2191,1098,2003,0,0,3,184,14296000,4346.61
4838,2017-02-06,Pune,Hilltop,236311,18.565244,73.701729,5086,15067,2,3.5,1,0,1,4,13,3066,2020,1911,0,1,6,0,18170000,3572.55
4839,2020-06-04,Chennai,Central Park,785674,13.128227,80.284989,1381,7556,4,2.5,2,0,0,4,8,893,488,1980,2009,2,3,96,9547000,6913.11
4840,2024-07-15,Hyderabad,Sunset Park,915582,17.521487,78.576917,2366,12383,1,2.1,4,0,4,4,7,1806,560,1933,0,1,3,111,11990000,5067.62
4841,2021-03-10,Hyderabad,Green Acres,949954,17.357278,78.349212,912,2014,4,1.9,3,0,0,4,1,832,80,1924,0,0,1,0,6402000,7019.74
4842,2023-11-01,Mumbai,Riverside,155741,19.012821,72.853758,2888,12877,6,2.7,2,0,0,4,8,2710,178,1957,0,0,3,187,14695000,5088.3
4843,2024-08-07,Mumbai,Central Park,216612,19.168585,72.800743,690,915,5,2.1,1,0,2,4,4,547,143,2013,0,1,2,0,9161000,13276.81
4844,2019-11-28,Bengaluru,Old Town,508173,13.052396,77.696177,4917,28597,2,1.0,3,0,0,3,11,4666,251,1959,0,2,6,141,18605000,3783.81
4845,2024-06-21,Kolkata,Sunset Park,578948,22.693291,88.331433,4125,11323,1,1.4,2,0,0,3,5,3934,191,2023,0,2,6,0,14026000,3400.24
4846,2017-08-06,Bengaluru,Sunset Park,585829,12.969628,77.510174,2646,13651,3,3.5,1,0,0,3,4,2226,420,1944,0,3,6,0,14492000,5476.95
4847,2024-07-03,Mumbai,Central Park,883211,19.168052,72.87629,584,1514,5,1.0,2,0,0,2,9,430,154,2018,0,1,2,0,9403000,16101.03
4848,2015-12-01,Chennai,Central Park,438786,13.065606,80.206516,5552,23118,5,2.3,1,0,0,3,5,4985,567,1994,0,1,6,122,17627000,3174.89
4849,2017-04-05,Delhi,Lake View,698100,28.691714,77.056464,1466,8676,2,2.5,2,0,0,3,7,1273,193,1903,2011,2,3,0,7866000,5365.62
4850,2022-09-30,Pune,Riverside,555377,18.565248,73.783685,2258,12157,3,1.9,1,0,0,5,9,1777,481,1955,0,1,3,0,10821000,4792.29
4851,2022-01-15,Hyderabad,Green Acres,816674,17.471677,78.430648,1767,3184,5,1.3,1,0,0,2,1,1604,163,1924,0,1,3,57,7793000,4410.3
4852,2019-06-25,Pune,Industrial Area,697521,18.474396,73.796978,5269,19693,6,1.0,1,0,0,3,5,4886,383,1955,0,3,6,166,18404000,3492.88
4853,2017-06-12,Bengaluru,Sector 5,911850,12.944248,77.563398,1641,4501,2,2.2,2,0,2,4,5,1411,230,1935,0,0,2,0,10746000,6548.45
4854,2017-04-03,Delhi,Green Acres,790090,28.653755,77.109738,3838,12173,6,1.7,1,0,0,4,7,2327,1511,1933,0,3,6,134,15975000,4162.32
4855,2018-11-12,Bengaluru,Riverside,222493,12.961681,77.649178,5077,13586,1,3.5,2,0,1,2,9,3992,1085,1997,0,1,6,0,18704000,3684.07
4856,2020-09-23,Hyderabad,Central Park,140100,17.507241,78.596129,4004,10730,3,2.5,2,0,0,2,10,3102,902,1958,0,2,6,248,14936000,3730.27
4857,2025-04-18,Pune,Garden Villas,863495,18.624583,73.741914,878,3260,1,1.6,1,0,2,3,4,841,37,1996,0,3,4,449,6792000,7735.76
4858,2023-05-18,Kolkata,Sector 5,533178,22.585444,88.407631,3674,7200,2,2.3,1,0,0,5,7,2954,720,1936,0,2,6,0,14888000,4052.26
4859,2015-10-25,Hyderabad,Central Park,752763,17.470308,78.517107,2330,8591,2,1.3,3,1,4,4,10,1747,583,1937,0,3,5,207,17680000,7587.98
4860,2020-02-14,Pune,Industrial Area,381401,18.456743,73.871569,3289,7877,2,1.8,1,0,1,3,4,2385,904,2018,0,2,5,0,12705000,3862.88
4861,2024-08-13,Pune,Green Acres,589337,18.557633,73.817529,5785,14144,1,1.0,1,0,0,4,3,4851,934,1944,0,1,6,154,18298000,3163.01
4862,2018-08-19,Delhi,Industrial Area,877877,28.582212,77.003413,5742,26951,2,1.6,2,0,0,3,3,3609,2133,1921,0,3,6,0,19310000,3362.94
4863,2023-09-03,Bengaluru,Sunset Park,668970,12.99987,77.551453,1679,1927,3,2.5,1,0,2,3,11,1595,84,1975,0,0,2,210,12231000,7284.69
4864,2025-03-28,Mumbai,Old Town,201329,19.158808,72.812026,1583,4598,6,1.8,3,0,0,3,6,1343,240,1966,0,1,3,0,10748000,6789.64
4865,2019-08-12,Chennai,Central Park,852801,13.103291,80.295331,2103,6388,6,2.9,2,0,0,3,4,1466,637,1961,0,2,4,0,9594000,4562.05
4866,2018-08-18,Mumbai,Sector 5,415506,19.0595,72.938251,3150,10790,2,3.3,2,0,0,3,13,2250,900,1903,0,2,5,164,13930000,4422.22
4867,2023-04-18,Kolkata,Old Town,567720,22.62979,88.352269,3283,14265,5,2.7,2,0,0,1,12,3156,127,1947,0,2,5,483,13031000,3969.24
4868,2018-12-01,Kolkata,Lake View,144541,22.63956,88.361451,3109,8856,3,4.0,2,0,0,5,6,1906,1203,1907,0,1,4,7,11442000,3680.28
4869,2024-03-08,Bengaluru,Garden Villas,267609,13.059834,77.566768,3125,6455,6,3.0,3,0,0,5,5,2253,872,1931,0,2,5,58,14688000,4700.16
4870,2015-03-01,Mumbai,Old Town,194701,19.134456,72.910047,3837,20813,4,2.0,3,0,4,4,9,2753,1084,2007,0,1,5,0,17475000,4554.34
4871,2021-06-25,Pune,Central Park,450677,18.646789,73.745021,4200,24802,4,1.8,1,0,0,3,4,3773,427,1968,0,1,5,0,16153000,3845.95
4872,2025-08-14,Delhi,Garden Villas,821936,28.503864,77.299923,2877,3165,3,1.6,1,0,0,3,8,1960,917,1922,0,2,5,78,12271000,4265.21
4873,2020-01-10,Bengaluru,Green Acres,499771,13.029019,77.546187,5347,19957,2,1.3,1,0,1,3,9,3349,1998,1957,0,1,6,0,19766000,3696.65
4874,2019-03-31,Bengaluru,Riverside,506088,12.918044,77.563544,1240,3359,1,2.3,3,0,1,4,5,937,303,1938,0,1,2,0,8091000,6525.0
4875,2023-02-11,Mumbai,Sunset Park,156003,19.176134,72.922577,2415,5760,5,1.6,2,0,0,3,11,2143,272,1977,0,0,2,3,12942000,5359.01
4876,2019-05-19,Hyderabad,Riverside,159813,17.363115,78.466209,1538,4120,3,1.0,2,0,0,3,13,959,579,1918,0,2,4,3,9901000,6437.58
4877,2022-07-29,Chennai,Old Town,525843,13.199842,80.292786,5994,25141,2,2.8,1,0,2,2,6,4008,1986,1986,0,1,6,37,20442000,3410.41
4878,2022-07-28,Kolkata,Garden Villas,825340,22.65869,88.448664,4647,9078,4,1.4,2,0,0,5,12,3963,684,1958,0,2,6,179,17523000,3770.82
4879,2016-09-23,Pune,Lake View,367907,18.647961,73.755786,1090,6065,4,1.0,2,0,0,4,6,962,128,1956,0,0,1,0,5855000,5371.56
4880,2020-04-21,Delhi,Garden Villas,218947,28.711817,77.10006,1719,5725,1,3.1,2,0,0,5,9,1033,686,2000,0,0,2,314,9937000,5780.69
4881,2023-03-06,Kolkata,Sector 5,176669,22.547675,88.348011,1739,4570,3,3.2,2,0,0,4,9,1695,44,1920,0,2,4,5,9371000,5388.73
4882,2023-11-15,Pune,Central Park,209004,18.446241,73.904558,2350,11345,4,1.0,3,0,3,3,3,1767,583,1910,0,1,3,0,12023000,5116.17
4883,2024-01-27,Bengaluru,Lake View,845431,12.946903,77.58496,1821,1970,4,1.5,1,1,0,4,6,1356,465,1935,0,1,3,0,15742000,8644.7
4884,2023-05-15,Chennai,Hilltop,330463,13.047273,80.285616,1886,5958,5,1.2,1,0,2,3,6,1764,122,1940,0,1,3,61,11685000,6195.65
